[28Jul2025 20:50:44.483] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 40.2.21, --fml.mcVersion, 1.18.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220404.173914, nogui]
[28Jul2025 20:50:44.486] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 9.1.3+9.1.3+main.9b69c82a starting: java version 17.0.15 by Ubuntu
[28Jul2025 20:50:44.652] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/Server1/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2314!/ Service=ModLauncher Env=SERVER
[28Jul2025 20:50:44.994] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server1/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.18.2-40.2.21/fmlcore-1.18.2-40.2.21.jar is missing mods.toml file
[28Jul2025 20:50:44.996] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server1/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.18.2-40.2.21/javafmllanguage-1.18.2-40.2.21.jar is missing mods.toml file
[28Jul2025 20:50:44.997] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server1/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.18.2-40.2.21/lowcodelanguage-1.18.2-40.2.21.jar is missing mods.toml file
[28Jul2025 20:50:44.999] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/Server1/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.18.2-40.2.21/mclanguage-1.18.2-40.2.21.jar is missing mods.toml file
[28Jul2025 20:50:45.160] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 2 dependencies adding them to mods collection
[28Jul2025 20:50:46.887] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[28Jul2025 21:43:22.770] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 23.176595706007674,6.223559774883256,12.090509057075906
[28Jul2025 21:43:22.771] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 23.82488594043366,7.018282354270539,13.64345326527473
[28Jul2025 21:43:22.771] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 24.37830027809946,7.853602833345221,15.250597086201878
[28Jul2025 21:43:22.772] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 24.847104288596256,8.727913536038542,16.906076123152843
[28Jul2025 21:43:22.773] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 25.24045280714904,9.639670450224017,18.604660506996424
[28Jul2025 21:43:22.774] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 25.56651011604663,10.58739070662648,20.341686240306444
[28Jul2025 21:43:22.774] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 25.83255712244454,11.569650157566386,22.112993970058824
[28Jul2025 21:43:22.775] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 26.044511763693208,12.585272301099195,23.914809612990666
[28Jul2025 21:43:22.776] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 26.2076518280669,13.63293597522184,25.74376596218781
[28Jul2025 21:43:22.776] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 26.326662933036232,14.711372335921894,27.596856117502966
[28Jul2025 21:43:22.777] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 26.402258763335112,15.818406537818376,29.470946759700382
[28Jul2025 21:43:22.778] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 26.430476820276226,16.950611112771952,31.36239819837533
[28Jul2025 21:43:22.778] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 26.407257413735124,18.104503070803986,33.26749699872039
[28Jul2025 21:43:22.779] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 26.33076556701394,19.27692859778746,35.18299363941537
[28Jul2025 21:43:22.779] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 26.196617520010477,20.465432519116447,37.10489184321409
[28Jul2025 21:43:22.780] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 26.007150457456646,21.6689956316483,39.03125585605608
[28Jul2025 21:43:22.780] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 25.763925885713206,22.88644784315227,40.96009663214363
[28Jul2025 21:43:22.781] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 25.4716492706591,24.117047896055112,42.89075168884074
[28Jul2025 21:43:22.781] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 25.135628042119833,25.360275136083203,44.8230247210322
[28Jul2025 21:43:22.783] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 24.760595366150255,26.615629526862406,46.756740663811115
[28Jul2025 21:43:22.783] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 24.350772280359706,27.882630833449667,48.691743394289006
[28Jul2025 21:43:22.784] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 23.90827045732476,29.160052840142512,50.62729465982693
[28Jul2025 21:43:22.784] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 23.434977844656032,30.44633539033029,52.56272310562099
[28Jul2025 21:43:22.785] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 22.934226005000482,31.740745107629138,54.498042020764615
[28Jul2025 21:43:22.785] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 22.408444492365334,33.04276890442797,56.433058917730705
[28Jul2025 21:43:22.786] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 21.860341516723793,34.351340255539256,58.36780647487831
[28Jul2025 21:43:22.787] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 21.293435944888188,35.66543487015295,60.302728616290096
[28Jul2025 21:43:22.787] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 20.715272073081906,36.98292151741097,62.23977880325833
[28Jul2025 21:43:22.788] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 20.133180045771724,38.3013708787215,64.18072708058799
[28Jul2025 21:43:22.789] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 19.551505169068605,39.619788575762726,66.12633328655966
[28Jul2025 21:43:22.789] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 18.97810447701613,40.93358585952291,68.07824033627708
[28Jul2025 21:43:22.790] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 18.422934316976125,42.23797320120201,70.03821695751117
[28Jul2025 21:43:22.790] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 17.88402214585335,43.53332323433057,72.00539002283108
[28Jul2025 21:43:22.791] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 17.359608849664937,44.81999383615825,73.97898087717181
[28Jul2025 21:43:22.792] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 16.848125650515613,46.09832871200233,75.95829511592638
[28Jul2025 21:43:22.811] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 3261ms or 65 ticks behind
[28Jul2025 21:43:22.840] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 7.663478219835952,46.93194247874793,77.11821588575663
[28Jul2025 21:43:22.926] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 7.173809481939998,48.194583114664525,79.1071860882023
[28Jul2025 21:43:22.945] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 6.693311480768898,49.449839610798435,81.10021562999191
[28Jul2025 21:43:22.992] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 6.220991942844648,50.69800437894703,83.09686529071291
[28Jul2025 21:43:23.055] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 5.7559659586540874,51.93935825140598,85.09674337359002
[28Jul2025 21:43:23.104] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 5.297444365870888,53.17417093951725,87.09950056342882
[28Jul2025 21:43:23.470] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 2.8547973103804907,-5.311526196810789,-12.011782215201265
[28Jul2025 21:43:23.471] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 2.3218650745463947,-4.755993509162536,-10.023276118952253
[28Jul2025 21:43:23.488] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 2.8547973103804907,-5.311526196810789,-12.011782215201265
[28Jul2025 21:43:23.490] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 2.8547973103804907,-5.311526196810789,-12.011782215201265
[28Jul2025 21:43:23.495] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 2.2862782672198136,-4.8462774169785945,-10.035205008719004
[28Jul2025 21:43:51.737] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved wrongly! 0.3583072514691139
[28Jul2025 21:43:51.821] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved wrongly! 1.6643997804458195
[28Jul2025 21:43:51.837] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved wrongly! 2.607233838368301
[28Jul2025 21:43:51.887] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved wrongly! 3.249160543509953
[28Jul2025 21:44:45.498] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: <Morangg> la concha de tu hermana
[28Jul2025 21:44:51.263] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: <Morangg> la proxima /clean
[28Jul2025 21:45:52.301] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Cirasas was blown up by Night Fury
[28Jul2025 21:47:14.559] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved wrongly! 0.3211681678417335
[28Jul2025 21:47:14.589] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved wrongly! 0.7760367004755153
[28Jul2025 21:47:14.658] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved wrongly! 1.2340899125797478
[28Jul2025 21:47:14.685] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved wrongly! 1.6938471831729203
[28Jul2025 21:48:25.760] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Morangg was blown up by Night Fury
[28Jul2025 21:53:02.011] [Server thread/INFO] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Morangg lost connection: Timed out
[28Jul2025 21:53:02.012] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Morangg left the game
[28Jul2025 21:53:02.062] [Server thread/WARN] [net.minecraft.network.Connection/]: handleDisconnection() called twice
[28Jul2025 21:55:33.705] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Cirasas was slain by Night Fury
[28Jul2025 21:57:13.462] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: Cirasas was burnt to a crisp whilst fighting Night Fury
[28Jul2025 21:57:56.016] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 0.9814454835595825,-5.966621253842959,-8.205142105453206
[28Jul2025 21:57:56.016] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 1.2322061602865233,-7.465332316593347,-10.255917150989035
[28Jul2025 21:57:56.037] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 1.4846730091605878,-8.966644437801506,-12.306530885386564
[28Jul2025 21:57:56.079] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 1.0043193830738346,-5.999071109347554,-8.20303445061677
[28Jul2025 21:57:56.137] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 1.2511235372139708,-7.50225069363907,-10.254369208789058
[28Jul2025 21:57:56.169] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved too quickly! 1.4884207066600084,-9.004029368429315,-12.306687296337259
[28Jul2025 21:59:13.369] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Night Fury (vehicle of Kreeex) moved wrongly! 0.674435209667763
[28Jul2025 21:59:42.959] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Cirasas: Made Kreeex a server operator]
[28Jul2025 22:00:05.617] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Kreeex: Set own game mode to Creative Mode]
[28Jul2025 22:00:07.344] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Cirasas: Set own game mode to Creative Mode]
[28Jul2025 22:00:27.918] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Cirasas: Successfully filled 4256 blocks]
[28Jul2025 22:00:33.878] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Mason'/2957, l='ServerLevel[world]', x=-1940.50, y=64.26, z=-1125.50] died, message: 'Mason was blown up by Cirasas'
[28Jul2025 22:00:34.098] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Armorer'/2949, l='ServerLevel[world]', x=-1943.16, y=64.38, z=-1125.63] died, message: 'Armorer was blown up by Cirasas'
[28Jul2025 22:00:34.099] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Farmer'/2951, l='ServerLevel[world]', x=-1943.50, y=64.26, z=-1125.50] died, message: 'Farmer was blown up by Cirasas'
[28Jul2025 22:00:34.105] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Toolsmith'/2953, l='ServerLevel[world]', x=-1944.65, y=64.00, z=-1125.55] died, message: 'Toolsmith was blown up by Cirasas'
[28Jul2025 22:00:34.167] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Librarian'/2955, l='ServerLevel[world]', x=-1947.50, y=64.26, z=-1125.50] died, message: 'Librarian was blown up by Cirasas'
[28Jul2025 22:00:36.916] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2216ms or 44 ticks behind
[28Jul2025 22:00:39.592] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Fletcher'/3085, l='ServerLevel[world]', x=-1955.73, y=63.94, z=-1117.27] died, message: 'Fletcher was blown up by Cirasas'
[28Jul2025 22:00:39.593] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Librarian'/3082, l='ServerLevel[world]', x=-1955.26, y=64.29, z=-1116.07] died, message: 'Librarian was blown up by Cirasas'
[28Jul2025 22:00:48.491] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Cleric'/3040, l='ServerLevel[world]', x=-1958.53, y=63.94, z=-1118.22] died, message: 'Cleric was blown up by Cirasas'
[28Jul2025 22:00:48.492] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Mason'/3084, l='ServerLevel[world]', x=-1957.39, y=63.94, z=-1117.49] died, message: 'Mason was blown up by Cirasas'
[28Jul2025 22:00:54.048] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Fletcher'/16002, l='ServerLevel[world]', x=-1957.88, y=63.94, z=-1122.78] died, message: 'Fletcher was blown up by Cirasas'
[28Jul2025 22:00:59.933] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 8033ms or 160 ticks behind
[28Jul2025 22:01:33.012] [Server thread/INFO] [net.minecraft.server.dedicated.DedicatedServer/]: [Cirasas: Successfully filled 29106 blocks]
[28Jul2025 22:01:41.376] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 2125ms or 42 ticks behind
[28Jul2025 22:01:43.451] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: Cirasas moved too quickly! 10.225303272606197,0.0,1.6318405668557716
[28Jul2025 22:02:03.857] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Viking'/3028, l='ServerLevel[world]', x=-1965.14, y=62.94, z=-1093.14] died, message: 'Viking was blown up by Cirasas'
[28Jul2025 22:02:03.858] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Viking'/3029, l='ServerLevel[world]', x=-1963.68, y=62.36, z=-1093.48] died, message: 'Viking was blown up by Cirasas'
[28Jul2025 22:02:03.858] [Server thread/INFO] [net.minecraft.world.entity.npc.Villager/]: Villager Villager['Viking'/3030, l='ServerLevel[world]', x=-1964.50, y=62.94, z=-1093.85] died, message: 'Viking was blown up by Cirasas'
